/Idpi/M7/S (vgsp_il=0.4) X,/Idpi/M7/S (vgsp_il=0.4) Y,/Idpi/M7/S (vgsp_il=0.4519324) X,/Idpi/M7/S (vgsp_il=0.4519324) Y,/Idpi/M7/S (vgsp_il=0.5106072) X,/Idpi/M7/S (vgsp_il=0.5106072) Y,/Idpi/M7/S (vgsp_il=0.5768998) X,/Idpi/M7/S (vgsp_il=0.5768998) Y,/Idpi/M7/S (vgsp_il=0.6517993) X,/Idpi/M7/S (vgsp_il=0.6517993) Y,/Idpi/M7/S (vgsp_il=0.736423) X,/Idpi/M7/S (vgsp_il=0.736423) Y,/Idpi/M7/S (vgsp_il=0.8320335) X,/Idpi/M7/S (vgsp_il=0.8320335) Y,/Idpi/M7/S (vgsp_il=0.9400572) X,/Idpi/M7/S (vgsp_il=0.9400572) Y,/Idpi/M7/S (vgsp_il=1.062106) X,/Idpi/M7/S (vgsp_il=1.062106) Y,/Idpi/M7/S (vgsp_il=1.2) X,/Idpi/M7/S (vgsp_il=1.2) Y
4.13309883027964,1.906594839669062e-12,4.401754245379327,1.906630821518924e-12,3.407826184614194,1.906718029600975e-12,3.303192355053189,1.907036761692229e-12,2.22653360464595,1.909062739790348e-12,1.992297333575218,1.930816761888649e-12,0.1707678874124417,2.2816257230213e-12,0.01074341678561652,4.975347893929726e-10,0.01005156028390427,6.304848687300055e-10,0.01004833380716205,6.308727582999807e-10
4.33309883027964,1.906594839669068e-12,4.601754245379327,1.906630821518923e-12,3.607826184614194,1.906718029600975e-12,3.503192355053189,1.90703676169223e-12,2.42653360464595,1.9090627397904e-12,2.192297333575218,1.930816761888679e-12,0.2118222270563674,2.281625717544125e-12,0.0111222645784508,4.429610060869344e-10,0.01006352508499797,6.305844903811572e-10,0.01005950466724822,6.310116834784135e-10
4.53309883027964,1.906594839669062e-12,4.801754245379327,1.906630821518923e-12,3.807826184614194,1.906718029600975e-12,3.70319235505319,1.90703676169223e-12,2.62653360464595,1.909062739790397e-12,2.392297333575218,1.930816761888688e-12,0.2588886675218728,2.28162571408734e-12,0.01187996016411935,3.520825244792989e-10,0.01007860465819837,6.307520755554056e-10,0.01007351465028922,6.312331006950812e-10
4.733098830279641,1.906594839669069e-12,4.905877127689664,1.906630821518919e-12,4.007826184614194,1.906718029600967e-12,3.90319235505319,1.90703676169223e-12,2.82653360464595,1.909062739790349e-12,2.592297333575218,1.930816761888657e-12,0.3155748144546682,2.281625712053267e-12,0.01329205215939186,2.319124943106479e-10,0.01009772092393593,6.309902298042741e-10,0.01009139918552796,6.315467654620293e-10
4.87154942013982,1.906594839669074e-12,5.01000001,1.906630821518916e-12,4.207826184614194,1.906718029600975e-12,4.103192355053189,1.90703676169222e-12,3.02653360464595,1.909062739790394e-12,2.792297333575219,1.930816761888682e-12,0.3876749682465234,2.28162571102331e-12,0.01611623614993687,1.056353395650061e-10,0.01012147823521689,6.312975956576832e-10,0.01011362662513688,6.31952077762421e-10
5.01000001,1.906594839669049e-12,5.010000010624999,-5.265733287433926e-12,4.407826184614194,1.906718029600967e-12,4.30319235505319,1.907036761692229e-12,3.226533604645951,1.909062739790398e-12,2.992297333575219,1.930816761888673e-12,0.4845631309248173,2.281625710669584e-12,0.02108362876472006,3.382023503435478e-11,0.01015102873561267,6.316822609551669e-10,0.01014125978078189,6.324605724985144e-10
5.010000010624999,-5.653218779237161e-12,5.010000011272325,3.793865901844512e-12,4.607826184614194,1.906718029600975e-12,4.50319235505319,1.907036761692219e-12,3.426533604645951,1.909062739790409e-12,3.192297333575219,1.930816761888682e-12,0.6113533656199185,2.281625710687757e-12,0.02490247089124761,1.907552142127173e-11,0.01018791446457909,6.321611580724936e-10,0.01017570729601368,6.330939937753667e-10
5.010000011272325,3.986063499276454e-12,5.010000012038341,2.414590076274565e-12,4.807826184614195,1.906718029600975e-12,4.70319235505319,1.907036761692229e-12,3.626533604645951,1.909062739790387e-12,3.392297333575219,1.930816761888693e-12,0.7915346028266169,2.281625710799289e-12,0.0284010629992472,1.437163794709929e-11,0.01023430977297697,6.327620436496122e-10,0.01021891038446601,6.33887048809766e-10
5.010000012038419,2.546280994145292e-12,5.010000012738055,1.818419315642443e-12,4.908913097307098,1.906718029600973e-12,4.856596182526594,1.907036761692219e-12,3.826533604645951,1.909062739790351e-12,3.592297333575219,1.930816761888711e-12,0.991534602826617,2.281625710862566e-12,0.03153569886396473,1.277644057712129e-11,0.01029353720927349,6.335284711057462e-10,0.01027377607886509,6.348936867597031e-10
5.010000012738209,1.889842520111558e-12,5.010000014137483,-6.251746531003638e-12,5.01000001,1.906718029600967e-12,5.01000001,1.907036761692232e-12,4.026533604645951,1.909062739790381e-12,3.792297333575219,1.930816761888664e-12,1.191534602826617,2.281625710874871e-12,0.03495940215160714,1.217783808166614e-11,0.0103711136595248,6.345322791259531e-10,0.0103449778833905,6.362005535910635e-10
