/vpos_gain_ninv X,/vpos_gain_ninv YRe,/vpos_gain_ninv YReImag,/vpos_gain_ninv_cm X,/vpos_gain_ninv_cm YRe,/vpos_gain_ninv_cm YReImag
3548.133892335758,34.70158461232936,-61.83760140324443,3548.133892335758,34.44436871206377,-61.37281151238523
3758.374042884445,31.69999438538606,-60.02236752384029,3758.374042884445,31.46503474979242,-59.57138833297401
3981.071705534976,28.87866029394829,-58.12345430948216,3981.071705534976,28.6646203539306,-57.68688664804279
4216.965034285826,26.23882211773349,-56.16051075339738,4216.965034285826,26.04435611182098,-55.73881085577601
4466.835921509634,23.77932175483168,-54.15213049363452,4466.835921509634,23.60309250898683,-53.74561776299361
4731.512589614808,21.49693303971425,-52.11558999701133,4731.512589614808,21.33762730159896,-51.72445671385699
5011.872336272727,19.38670396909986,-50.06666673708027,5011.872336272727,19.24304520481925,-49.69098911924961
5308.844442309888,17.44229529270257,-48.01953021815064,5308.844442309888,17.31305397295611,-47.65928029190424
5623.413251903496,15.6563024196196,-45.98669691412778,5623.413251903496,15.540303918974,-45.64175472225633
5956.62143529011,14.02055131502602,-43.97903860813942,5956.62143529011,13.91668161717632,-43.64920435896256
6309.573444801938,12.5263625153148,-42.00583318146283,6309.573444801938,12.4335719607329,-41.69083902381275
6683.439175686151,11.16478054561182,-40.07484715206798,6683.439175686151,11.08208587809085,-39.77436834070506
7079.457843841385,9.926767402713422,-38.19244092399921,7079.457843841385,9.853252381289787,-37.9061062069153
7498.942093324564,8.803361710870496,-36.36368802502495,7498.942093324564,8.738176541633068,-36.09108914879254
7943.282347242821,7.785805663569491,-34.59250159733043,7943.282347242821,7.728165490215149,-34.33320187659617
8413.951416451957,6.865642677005621,-32.88176269816901,8413.951416451957,6.8148253473207,-32.63530463575308
8912.509381337462,6.03478952534494,-31.23344601083706,8912.509381337462,5.9901328228129,-30.99935798753594
9440.608762859241,5.28558634945453,-29.64874002095385,9440.608762859241,5.246484854062188,-29.42654209598051
10000.00000000001,4.610828211093565,-28.12815947334362,10000.00000000001,4.576729926169302,-27.91736835254798
10592.5372517729,4.00378147237638,-26.67164883614755,10592.5372517729,3.974184329977849,-26.47178207460577
11220.18454301964,3.458187987238219,-25.27867611892487,11220.18454301964,3.432636322462658,-25.08925562933466
11885.02227437019,2.968259800280089,-23.94831685579054,11885.02227437019,2.946340864881044,-23.76887179551641
12589.25411794168,2.528666562812743,-22.67932847352806,12589.25411794168,2.510007132128174,-22.50939758151268
13335.21432163325,2.134517749059736,-21.47021542966446,13335.21432163325,2.118780860799566,-21.30934888157429
14125.37544622756,1.781341088410591,-20.31928579274753,14125.37544622756,1.76822294136863,-20.16704663773772
14962.35656094435,1.465058664569856,-19.22469991192821,14962.35656094435,1.454285697035077,-19.08066514943032
15848.93192461115,1.181961655245118,-18.18451194469048,15848.93192461115,1.17328780053076,-18.04827329510773
